Authors,Author full names,Author(s) ID,title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,doi,Link,Document Type,Publication Stage,Open Access,Source,EID
Arora C.; Razavian M.,"Arora, Chirag (57205760859); Razavian, Maryam (36624468500)",57205760859; 36624468500,Ethics of gamification in health and fitness-tracking,2021,International Journal of Environmental Research and Public Health,18,21,11052,,,,24,10.3390/ijerph182111052,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117352626&doi=10.3390%2fijerph182111052&partnerID=40&md5=337d485942d517626e526207abeb6355,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85117352626
Ain Q.U.; Missen M.M.S.; Prasath S.,"Ain, Qurat ul (57220388160); Missen, Malik Muhammad Saad (27867925800); Prasath, Surya (24829700400)",57220388160; 27867925800; 24829700400,LRAP: Layered Ring Based Adaptive and Personalized Usability Model for Mobile Commerce Apps,2023,International Journal of Interactive Mobile Technologies,17,12,,74,93,19,1,10.3991/ijim.v17i12.37995,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172115907&doi=10.3991%2fijim.v17i12.37995&partnerID=40&md5=14070e352b6e4188512e062daa77c8e8,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85172115907
Gupta Y.; Khan F.M.; Agarwal S.,"Gupta, Yuvika (57225092265); Khan, Farheen Mujeeb (57225089714); Agarwal, Sonal (57225096891)",57225092265; 57225089714; 57225096891,Exploring Factors Influencing Mobile Learning in Higher Education - A Systematic Review,2021,International Journal of Interactive Mobile Technologies,15,12,,140,157,17,42,10.3991/ijim.v15i12.22503,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109181602&doi=10.3991%2fijim.v15i12.22503&partnerID=40&md5=f963255a741da63448b5ef22ee7aafb9,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85109181602
Pombo N.; Garcia N.; Bousson K.; Spinsante S.; Chorbev I.,"Pombo, Nuno (55389546100); Garcia, Nuno (8229776000); Bousson, Kouamana (6602666967); Spinsante, Susanna (6506113067); Chorbev, Ivan (14018877400)",55389546100; 8229776000; 6602666967; 6506113067; 14018877400,Pain assessment-can it be done with a computerised system? A systematic review and meta-analysis,2016,International Journal of Environmental Research and Public Health,13,4,415,,,,16,10.3390/ijerph13040415,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963502619&doi=10.3390%2fijerph13040415&partnerID=40&md5=819fb0d07f1e145133a5c74b0e7b96c0,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-84963502619
Leite G.S.; Albuquerque A.B.; Pinheiro P.R.,"Leite, Gleidson Sobreira (57203928028); Albuquerque, Adriano Bessa (34871337400); Pinheiro, Plácido Rogerio (23390313600)",57203928028; 34871337400; 23390313600,Applications of technological solutions in primary ways of preventing transmission of respiratory infectious diseases— a systematic literature review,2021,International Journal of Environmental Research and Public Health,18,20,10765,,,,6,10.3390/ijerph182010765,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117395082&doi=10.3390%2fijerph182010765&partnerID=40&md5=d5385f830fbdd4e9b389819efb444a0b,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85117395082
Kamaruddin A.I.; Masrom M.; Aziz M.A.A.; Garraffa M.; Noor N.M.,"Kamaruddin, Afiqah Iylia (57414959000); Masrom, Maslin (8524047400); Aziz, Mohd Azmarul A (57191070779); Garraffa, Maria (23488616300); Noor, Norliza Mohd (7003593814)",57414959000; 8524047400; 57191070779; 23488616300; 7003593814,The Knowledge and Use of Speech Therapy Mobile Applications: Speech-Language Pathologists’ Perspectives in Malaysia,2023,International Journal of Integrated Engineering,15,3,,28,42,14,1,10.30880/ijie.2023.15.03.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169026229&doi=10.30880%2fijie.2023.15.03.003&partnerID=40&md5=18b259a7d87b7cfd918fd2258dab8b49,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85169026229
Guracho Y.D.; Thomas S.J.; Win K.T.,"Guracho, Yonas Deressa (57205299668); Thomas, Susan J. (35766981200); Win, Khin Than (12143072800)",57205299668; 35766981200; 12143072800,Smartphone application use patterns for mental health disorders: A systematic literature review and meta-analysis,2023,International Journal of Medical Informatics,179,,105217,,,,10,10.1016/j.ijmedinf.2023.105217,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171735623&doi=10.1016%2fj.ijmedinf.2023.105217&partnerID=40&md5=e517b0d274c267479ac4885681725a5e,Review,Final,,Scopus,2-s2.0-85171735623
Alves Leite de Barros K.A.; da Silva Praxedes M.F.; Pinho Ribeiro A.L.; Parreiras Martins M.A.,"Alves Leite de Barros, Kátia Adriana (58572621600); da Silva Praxedes, Marcus Fernando (35218367700); Pinho Ribeiro, Antônio Luiz (57204577960); Parreiras Martins, Maria Auxiliadora (55201426700)",58572621600; 35218367700; 57204577960; 55201426700,Effect and usability of mobile health applications for medication adherence in patients with heart failure: A systematic review,2023,International Journal of Medical Informatics,178,,105206,,,,4,10.1016/j.ijmedinf.2023.105206,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170637429&doi=10.1016%2fj.ijmedinf.2023.105206&partnerID=40&md5=78558e80ff6066905700a141e790fede,Review,Final,,Scopus,2-s2.0-85170637429
Ismail N.A.; Yohgamalar N.G.; Salam M.S.,"Ismail, Nor Azman (24824639400); Yohgamalar, N.G. (57209469039); Salam, Md. Sah (25825625300)",24824639400; 57209469039; 25825625300,Gesture design for visually impaired people on mobile platforms: A systematic literature review,2019,International Journal of Innovative Technology and Exploring Engineering,8,8,,1282,1287,5,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067839086&partnerID=40&md5=720deae52bece5fe301e47b896e83d2d,Article,Final,,Scopus,2-s2.0-85067839086
Søfteland S.; Sebitloane M.H.; Taylor M.; Roald B.B.; Holmen S.; Galappaththi-Arachchige H.N.; Gundersen S.G.; Kjetland E.F.,"Søfteland, Solrun (57221980791); Sebitloane, Motshedisi Hannah (6507637125); Taylor, Myra (7406239951); Roald, Borghild Barth (6701406715); Holmen, Sigve (54585274100); Galappaththi-Arachchige, Hashini Nilushika (57189036542); Gundersen, Svein Gunnar (16750060800); Kjetland, Eyrun Floerecke (6507687811)",57221980791; 6507637125; 7406239951; 6701406715; 54585274100; 57189036542; 16750060800; 6507687811,A systematic review of handheld tools in lieu of colposcopy for cervical neoplasia and female genital schistosomiasis,2021,International Journal of Gynecology and Obstetrics,153,2,,190,199,9,26,10.1002/ijgo.13538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100859785&doi=10.1002%2fijgo.13538&partnerID=40&md5=a1f332a9868b284bae817fcf8e27c658,Review,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85100859785
Kumar B.A.; Chand S.S.; Goundar M.S.,"Kumar, Bimal Aklesh (56208557500); Chand, Sailesh Saras (57203536152); Goundar, Munil Shiva (57205493757)",56208557500; 57203536152; 57205493757,Usability testing of mobile learning applications: a systematic mapping study,2024,International Journal of Information and Learning Technology,41,2,,113,129,16,3,10.1108/IJILT-03-2023-0029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183013453&doi=10.1108%2fIJILT-03-2023-0029&partnerID=40&md5=8dedcdea2545404ef3928209922a885e,Article,Final,,Scopus,2-s2.0-85183013453
Neill S.; Bayes N.; Thompson M.; Croxson C.; Roland D.; Lakhanpaul M.,"Neill, Sarah (7103133350); Bayes, Natasha (57225098151); Thompson, Matthew (57202482305); Croxson, Caroline (57193714612); Roland, Damian (57214705007); Lakhanpaul, Monica (6506572494)",7103133350; 57225098151; 57202482305; 57193714612; 57214705007; 6506572494,Helping parents know when to seek help for an acutely ill child: Evidence based co-development of a mobile phone app using complex intervention methodology,2024,International Journal of Medical Informatics,187,,105459,,,,1,10.1016/j.ijmedinf.2024.105459,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190843529&doi=10.1016%2fj.ijmedinf.2024.105459&partnerID=40&md5=6ebe5d4dddf1c5c77c5deeab60a7bc3a,Article,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85190843529
Zahra F.; Hussain A.; Bt Mohd H.,"Zahra, Fatima (56091993800); Hussain, Azham (56212649500); Bt Mohd, Haslina (49964035900)",56091993800; 56212649500; 49964035900,Usability evaluation model development for chronic disease management mobile applications,2019,International Journal of Innovative Technology and Exploring Engineering,8,8,,597,603,6,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069843951&partnerID=40&md5=1bea16f3c3a6df3c0ad51d38f059da53,Article,Final,,Scopus,2-s2.0-85069843951
Al Farsi G.; Tawafak R.M.; Alyoussef I.Y.; Al-Rahmi W.M.,"Al Farsi, Ghaliya (57194571355); Tawafak, Ragad M. (57201906735); Alyoussef, Ibrahim Yaussef (57209411072); Al-Rahmi, Waleed Mugahed (57220769864)",57194571355; 57201906735; 57209411072; 57220769864,Systematic Literature Review for Smart Mobile Learning in Programming Courses,2024,International Journal of Interactive Mobile Technologies,18,12,,129,142,13,3,10.3991/ijim.v18i12.46299,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197799041&doi=10.3991%2fijim.v18i12.46299&partnerID=40&md5=6826405066f968c9312b27f6a3556ef0,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85197799041
Shavkatovna D.K.; Hashim H.; Jamaludin K.A.,"Shavkatovna, Dilfuza Khamraeva (59374176000); Hashim, Harwati (57214815467); Jamaludin, Khairul Azhar (56712694800)",59374176000; 57214815467; 56712694800,Mobile Learning for Transforming English Writing Skills: A Systematic Review (2013–2023),2024,International Journal of Interactive Mobile Technologies ,18,19,,4,17,13,2,10.3991/ijim.v18i19.47729,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206930801&doi=10.3991%2fijim.v18i19.47729&partnerID=40&md5=2e7b6fcf85cafdd0d8e6cf637b7e65c4,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85206930801
Sultoni K.; Peralta L.; Cotton W.,"Sultoni, Kuston (57193795259); Peralta, Louisa (26635688500); Cotton, Wayne (50961003700)",57193795259; 26635688500; 50961003700,Technology-Supported Physical Activity Course for Increasing Physical Activity Levels of University Students: System Development and Pilot Implementation,2023,International Journal of Human Movement and Sports Sciences,11,1,,44,57,13,1,10.13189/saj.2023.110106,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145221352&doi=10.13189%2fsaj.2023.110106&partnerID=40&md5=700541dfa24d250aae26306ecb6c56b6,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85145221352
Hussain A.; Mkpojiogu E.O.C.; Babalola E.T.,"Hussain, Azham (56212649500); Mkpojiogu, Emmanuel O.C. (56946874700); Babalola, Elizabeth Tolulope (57220576536)",56212649500; 56946874700; 57220576536,Using Mobile Educational Apps to Foster Work and Play in Learning: A Systematic Review,2020,International Journal of Interactive Mobile Technologies,14,18,,178,194,16,14,10.3991/ijim.v14i18.16619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097399083&doi=10.3991%2fijim.v14i18.16619&partnerID=40&md5=e463569d0a58b17065cdd6c52fd1ae3b,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85097399083
Saini J.; Dutta M.; Marques G.,"Saini, Jagriti (57197974427); Dutta, Maitreyee (12794600300); Marques, Gonçalo (57571376300)",57197974427; 12794600300; 57571376300,Indoor air quality monitoring systems based on internet of things: A systematic review,2020,International Journal of Environmental Research and Public Health,17,14,4942,1,22,21,130,10.3390/ijerph17144942,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088009210&doi=10.3390%2fijerph17144942&partnerID=40&md5=c473b9a2dcd9156e25bcf8768824647c,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85088009210
Garcia A.C.; Casas S.,"Garcia, Antonio Collazo (57217288173); Casas, Sandra (24491723600)",57217288173; 24491723600,Quality of experience in mobile applications: A systematic mapping of metrics and tools,2020,International Journal of Interactive Mobile Technologies,14,8,,126,139,13,6,10.3991/IJIM.V14I08.12819,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086405095&doi=10.3991%2fIJIM.V14I08.12819&partnerID=40&md5=70842aab21809591a91ddf9452fad000,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85086405095
Jang I.,"Jang, Insil (57190255200)",57190255200,A systematic review on mobile health applications’ education program for patients taking oral anticoagulants,2021,International Journal of Environmental Research and Public Health,18,17,8902,,,,10,10.3390/ijerph18178902,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113758327&doi=10.3390%2fijerph18178902&partnerID=40&md5=164c916c14fd90b6b3898d85a07aee0f,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85113758327
Badawood A.; AlBadri H.,"Badawood, Ashraf (55507495800); AlBadri, Hamad (57418382400)",55507495800; 57418382400,Technology Based Model of a Mobile Knowledge as a Service to Facilitate Education Community,2021,International Journal of Interactive Mobile Technologies,15,24,,49,60,11,5,10.3991/IJIM.V15I24.27335,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123104008&doi=10.3991%2fIJIM.V15I24.27335&partnerID=40&md5=d755d66d90af8982951f91c94e60c601,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85123104008
Suckling J.; Lee J.,"Suckling, James (9942380700); Lee, Jacquetta (55521331700)",9942380700; 55521331700,Redefining scope: the true environmental impact of smartphones?,2015,International Journal of Life Cycle Assessment,20,8,,1181,1196,15,108,10.1007/s11367-015-0909-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937250949&doi=10.1007%2fs11367-015-0909-4&partnerID=40&md5=945642c2965f1f767283410c008880ef,Review,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-84937250949
Khoo S.; Mohbin N.; Ansari P.; Al-Kitani M.; Müller A.M.,"Khoo, Selina (35765616100); Mohbin, Najihah (57223987768); Ansari, Payam (57190815960); Al-Kitani, Mahfoodha (57221131753); Müller, Andre Matthias (55773154900)",35765616100; 57223987768; 57190815960; 57221131753; 55773154900,Mhealth interventions to address physical activity and sedentary behavior in cancer survivors: A systematic review,2021,International Journal of Environmental Research and Public Health,18,11,5798,,,,31,10.3390/ijerph18115798,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106640469&doi=10.3390%2fijerph18115798&partnerID=40&md5=782cb293419aadc63bee029d318346eb,Review,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85106640469
Fomy K.F.; Mahmud A.; Islam M.; Rahim S.,"Fomy, Kaniz Fatema (59155855100); Mahmud, Ashik (59155285900); Islam, Musabbir (59155571900); Rahim, Shamsur (57193831335)",59155855100; 59155285900; 59155571900; 57193831335,Road Rush: A Review on Road Traffic Analytics Systems and A Proposed Alternative,2022,International Journal of Information Technology and Computer Science,14,2,,54,63,9,3,10.5815/ijitcs.2022.02.05,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153073292&doi=10.5815%2fijitcs.2022.02.05&partnerID=40&md5=ac5af9d4b294216c0e9ffc4e418f477f,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85153073292
Papoutsi C.; Drigas A.; Skianis C.,"Papoutsi, Chara (57119898100); Drigas, Athanasios (8662839500); Skianis, Charalabos (15124619200)",57119898100; 8662839500; 15124619200,Mobile applications to improve emotional intelligence in Autism - A review,2018,International Journal of Interactive Mobile Technologies,12,6,,47,61,14,44,10.3991/ijim.v12i6.9073,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063349693&doi=10.3991%2fijim.v12i6.9073&partnerID=40&md5=3e2f774988d55ada5f54c50319cd4f42,Review,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85063349693
Pala D.; Petrini G.; Bosoni P.; Larizza C.; Quaglini S.; Lanzola G.,"Pala, Daniele (57208402794); Petrini, Giorgia (58864202900); Bosoni, Pietro (57191159141); Larizza, Cristiana (6701382890); Quaglini, Silvana (55080856700); Lanzola, Giordano (6602699444)",57208402794; 58864202900; 57191159141; 6701382890; 55080856700; 6602699444,Smartphone applications for nutrition Support: A systematic review of the target outcomes and main functionalities,2024,International Journal of Medical Informatics,184,,105351,,,,1,10.1016/j.ijmedinf.2024.105351,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184043112&doi=10.1016%2fj.ijmedinf.2024.105351&partnerID=40&md5=8242baaeaa3b3926c912618b4adcdca8,Review,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85184043112
Yen E.L.Y.; Hashim H.; Yunus M.M.,"Yen, Emily Lau Yen (57218510734); Hashim, Harwati (57214815467); Yunus, Melor Md (57218893299)",57218510734; 57214815467; 57218893299,A Systematic Review of Mobile Learning Trends in Supporting the Mastery of Spelling,2022,International Journal of Interactive Mobile Technologies,16,24,,59,80,21,2,10.3991/ijim.v16i24.33633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145905307&doi=10.3991%2fijim.v16i24.33633&partnerID=40&md5=a9e9ae3b550dfac8d3c507b3f40e982f,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85145905307
Anohah E.; Oyelere S.S.; Suhonen J.,"Anohah, Ebenezer (57076908400); Oyelere, Solomon Sunday (57188672243); Suhonen, Jarkko (7006843907)",57076908400; 57188672243; 7006843907,Trends of mobile learning in computing education from 2006 to 2014: A systematic review of research publications,2017,International Journal of Mobile and Blended Learning,9,1,,16,33,17,30,10.4018/IJMBL.2017010102,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989235014&doi=10.4018%2fIJMBL.2017010102&partnerID=40&md5=12cb490b6efa2f4afb662edd07367eb8,Review,Final,,Scopus,2-s2.0-84989235014
